p44535564633445,1.0,2,2
p4453556463344526,1.0,2,2
p445355646334452666,1.0,2,2
p4455,0.5,1,2
p445563,1.0,1,1
p44556365,1.0,1,1
p4455636534,1.0,1,1
p445563653434,1.0,1,1
p44556365343445,1.0,1,1
p4455636534344553,1.0,1,1
p445563653434455334,1.0,1,1
p44556365343445533435,1.0,1,1
p4455636534344553343522,1.0,1,1
p445563653434455334352212,1.0,1,1
p44556365343445533435221222,1.0,1,1
p443521,0.2745664739884393,380,1384
p44352133,0.2608695652173913,324,1242
p4435213324,1.0,5,5
p443521332415,1.0,3,3
p44352133241515,1.0,2,2
p4435213324151525,1.0,1,1
p33,0.5950808471874288,2613,4391
p3324,0.718436873747495,1434,1996
p332422,0.7418927862342819,1121,1511
p33242210,0.7838427947598253,359,458
p3324221013,1.0,11,11
p332422101304,1.0,5,5
p33242210130404,1.0,3,3
p3324221013040411,1.0,2,2
p211212,1.0,1,1
p21121211,1.0,1,1
p2112121122,1.0,1,1
p211212112233,1.0,1,1
p21121211223345,1.0,1,1
p2112121122334543,1.0,1,1
p211212112233454333,1.0,1,1
p21121211223345433352,1.0,1,1
p2112121122334543335253,1.0,1,1
p211212112233454333525355,1.0,1,1
p21121211223345433352535564,1.0,1,1
p445536,1.0,1,1
p011022,1.0,1,1
p01102221,1.0,1,1
p0110222102,1.0,1,1
p011022210210,1.0,1,1
p01102221021033,1.0,1,1
p0110222102103345,1.0,1,1
p011022210210334541,1.0,1,1
p01102221021033454120,1.0,1,1
p0110222102103345412044,1.0,1,1
p011022210210334541204433,1.0,1,1
p01102221021033454120443333,1.0,1,1
p0110222102103345412044333342,1.0,1,1
p011022210210334541204433334210,1.0,1,1
p01102221021033454120443333421046,1.0,1,1
p0110222102103345412044333342104666,1.0,1,1
p011022210210334541204433334210466666,1.0,1,1
p01102221021033454120443333421046666665,1.0,1,1
p5546,1.0,3,3
p554644,1.0,2,2
p55464432,1.0,2,2
p5546443235,1.0,2,2
p554644323526,1.0,2,2
p55464432352626,1.0,2,2
p5546443235262663,1.0,2,2
p1122,0.75,3,4
p112230,0.5,1,2
p122100,1.0,1,1
p12210010,1.0,1,1
p1221001003,1.0,1,1
p122100100312,1.0,1,1
p12210010031223,1.0,1,1
p1221001003122311,1.0,1,1
p122100100312231104,1.0,1,1
p12210010031223110454,1.0,1,1
p1221001003122311045403,1.0,1,1
p65,0.3333333333333333,1,3
p6556,1.0,1,1
p655665,1.0,1,1
p65566544,1.0,1,1
p6556654444,1.0,1,1
p655665444456,1.0,1,1
p65566544445633,1.0,1,1
p6556654444563345,1.0,1,1
p655665444456334566,1.0,1,1
p65566544445633456633,1.0,1,1
p6556654444563345663333,1.0,1,1
p655665444456334566333345,1.0,1,1
p65566544445633456633334521,1.0,1,1
p6556654444563345663333452122,1.0,1,1
p655665444456334566333345212222,1.0,1,1
p65566544445633456633334521222220,1.0,1,1
p6556654444563345663333452122222011,1.0,1,1
p655665444456334566333345212222201101,1.0,1,1
p65566544445633456633334521222220110101,1.0,1,1
p6556654444563345663333452122222011010110,1.0,1,1
p655665444456334566333345212222201101011000,1.0,1,1
p6565,0.5,1,2
p656566,0.5,1,2
p65656655,0.5,1,2
p6565665565,1.0,1,1
p656566556556,1.0,1,1
p65656655655644,1.0,1,1
p6565665565564444,1.0,1,1
p656566556556444444,1.0,1,1
p65656655655644444432,1.0,1,1
p6565665565564444443221,1.0,1,1
p656566556556444444322121,1.0,1,1
p65656655655644444432212112,1.0,1,1
p6565665565564444443221211213,1.0,1,1
p22,0.601811005340144,2592,4307
p2213,1.0,4,4
p221311,1.0,2,2
p22131102,1.0,2,2
p2213110203,1.0,2,2
p221311020332,1.0,2,2
p22131102033221,1.0,2,2
p2213110203322140,1.0,2,2
p221311020332214000,1.0,2,2
p112203,1.0,2,2
p11220303,1.0,2,2
p1122030300,1.0,1,1
p112203030012,1.0,1,1
p11220303001213,1.0,1,1
p1122030300121332,1.0,1,1
p112203030012133221,1.0,1,1
p11220303001213322112,1.0,1,1
p1122030300121332211255,1.0,1,1
p112203030012133221125566,1.0,1,1
p11220303001213322112556656,1.0,1,1
p1122030300121332211255665665,1.0,1,1
p112203030012133221125566566556,1.0,1,1
p11220303001213322112556656655654,1.0,1,1
p1122030300121332211255665665565444,1.0,1,1
p6665,0.5,1,2
p666555,0.5,1,2
p66655544,0.5,1,2
p6665554446,1.0,1,1
p666555444635,1.0,1,1
p66655544463534,1.0,1,1
p6665554446353421,1.0,1,1
p666555444635342125,1.0,1,1
p66655544463534212556,1.0,1,1
p6665554446353421255622,1.0,1,1
p666555444635342125562233,1.0,1,1
p34343344,1.0,1,1
p3434334424,1.0,1,1
p343433442422,1.0,1,1
p34343344242223,1.0,1,1
p3434334424222323,1.0,1,1
p343433442422232324,1.0,1,1
p34343344242223232401,1.0,1,1
p3434334424222323240110,1.0,1,1
p343433442422232324011011,1.0,1,1
p34343344242223232401101115,1.0,1,1
p3434334424222323240110111515,1.0,1,1
p343433442422232324011011151566,1.0,1,1
p34343344242223232401101115156656,1.0,1,1
p1122030312,1.0,1,1
p112203031200,1.0,1,1
p11220303120013,1.0,1,1
p1122030312001332,1.0,1,1
p112203031200133221,1.0,1,1
p11220303120013322112,1.0,1,1
p1122030312001332211255,1.0,1,1
p112203031200133221125566,1.0,1,1
p11220303120013322112556656,1.0,1,1
p1122030312001332211255665665,1.0,1,1
p112203031200133221125566566556,1.0,1,1
p11220303120013322112556656655654,1.0,1,1
p1122030312001332211255665665565444,1.0,1,1
p2323,1.0,1,1
p232322,1.0,1,1
p23232233,1.0,1,1
p2323223314,1.0,1,1
p232322331414,1.0,1,1
p23232233141411,1.0,1,1
p445335,0.6666666666666666,2,3
p44533566,1.0,1,1
p4453356654,1.0,1,1
p445335665434,1.0,1,1
p44533566543443,1.0,1,1
p4453356654344356,1.0,1,1
p445335665434435655,1.0,1,1
p44533566543443565563,1.0,1,1
p4453356654344356556364,1.0,1,1
p445335665434435655636463,1.0,1,1
p44533566543443565563646322,1.0,1,1
p4453356654344356556364632222,1.0,1,1
p445335665434435655636463222222,1.0,1,1
p001123212231103003,1.0,1,1
p00112332,0.5,2,4
p0011233212,0.5,1,2
p001123321233,1.0,1,1
p00112332123320,1.0,1,1
p0011233212332010,1.0,1,1
p001123321233201001,1.0,1,1
p00112332123320100122,1.0,1,1
p0011233212332010012231,1.0,1,1
p001123321233201001223130,1.0,1,1
p00112332123320100122313044,1.0,1,1
p0011233212332010012231304445,1.0,1,1
p001123321233201001223130444556,1.0,1,1
p00112332123320100122313044455666,1.0,1,1
p0011233212332010012231304445566666,1.0,1,1
p001123321233201001223130444556666665,1.0,1,1
p001123321223,1.0,1,1
p00112332122313,1.0,1,1
p0011233212231330,1.0,1,1
p001123321223133002,1.0,1,1
p00112332122313300211,1.0,1,1
p0011233212231330021120,1.0,1,1
p001123321223133002112003,1.0,1,1
p00112332122313300211200345,1.0,1,1
p0011233212231330021120034555,1.0,1,1
p001123321223133002112003455556,1.0,1,1
p00112332122313300211200345555664,1.0,1,1
p1120223431404003,1.0,1,1
p6665554444,1.0,1,1
p666555444456,1.0,1,1
p66655544445633,1.0,1,1
p6665554444563345,1.0,1,1
p666555444456334566,1.0,1,1
p66655544445633456633,1.0,1,1
p6665554444563345663333,1.0,1,1
p666555444456334566333345,1.0,1,1
p66655544445633456633334521,1.0,1,1
p6665554444563345663333452122,1.0,1,1
p666555444456334566333345212222,1.0,1,1
p66655544445633456633334521222220,1.0,1,1
p6665554444563345663333452122222011,1.0,1,1
p666555444456334566333345212222201110,1.0,1,1
p66655544445633456633334521222220111001,1.0,1,1
p6665554444563345663333452122222011100101,1.0,1,1
p666555444456334566333345212222201110010100,1.0,1,1
p665565,1.0,2,2
p66556543,1.0,2,2
p6655654344,1.0,2,2
p665565434435,1.0,2,2
p66556543443554,1.0,2,2
p6655654344355436,1.0,2,2
p665565434435543633,1.0,2,2
p322331,1.0,1,1
p32233121,1.0,1,1
p3223312110,1.0,1,1
p322331211000,1.0,1,1
p445365,1.0,1,1
p44536563,1.0,1,1
p4453656354,1.0,1,1
p445365635466,1.0,1,1
p44536563546653,1.0,1,1
p4453656354665334,1.0,1,1
p445365635466533445,1.0,1,1
p44536563546653344554,1.0,1,1
p4453656354665334455411,1.0,1,1
p445365635466533445541100,1.0,1,1
p44536563546653344554110010,1.0,1,1
p4453656354665334455411001001,1.0,1,1
p445365635466533445541100100110,1.0,1,1
p44536563546653344554110010011012,1.0,1,1
p4453656354665334455411001001101222,1.0,1,1
p2231,0.6013513513513513,2581,4292
p223133,0.5419097328830211,1765,3257
p22313345,0.7352941176470589,550,748
p2231334542,1.0,7,7
p223133454251,1.0,3,3
p22313345425151,1.0,2,2
p2231334542515144,1.0,2,2
p3342,0.49320305862361935,1161,2354
p334244,0.46875,1005,2144
p33424456,0.7359550561797753,262,356
p3342445653,1.0,7,7
p334244565362,1.0,3,3
p33424456536262,1.0,2,2
p3342445653626252,1.0,1,1
p4433,0.5,1,2
p443352,1.0,1,1
p665556,0.5238095238095238,11,21
p66555643,0.5263157894736842,10,19
p6655564346,0.6363636363636364,7,11
p665556434665,0.6666666666666666,4,6
p66555643466544,0.75,3,4
p6655564346654435,0.5,1,2
p665556434665443524,0.5,1,2
p66555643466544352424,0.5,1,2
p6655564346654435242422,1.0,1,1
p0101,0.5,1,2
p010100,0.5,1,2
p01010011,1.0,1,1
p0101001101,1.0,1,1
p010100110112,1.0,1,1
p01010011011202,1.0,1,1
p0101001101120222,1.0,1,1
p010100110112022222,1.0,1,1
p01010011011202222234,1.0,1,1
p0101001101120222223444,1.0,1,1
p010100110112022222344445,1.0,1,1
p01010011011202222234444555,1.0,1,1
p0101001101120222223444455556,1.0,1,1
p010100110112022222344445555663,1.0,1,1
p112034,1.0,4,4
p11203422,1.0,3,3
p1120342231,1.0,2,2
p112034223140,1.0,2,2
p11203422314040,1.0,2,2
p1120342231404003,1.0,2,2
p2233,0.5,1,2
p223314,1.0,1,1
p1102,0.5178859912300946,2244,4333
p110200,0.5121718377088306,2146,4190
p11020012,0.25,29,116
p1102001221,1.0,1,1
p110200122122,1.0,1,1
p11020012212210,1.0,1,1
p1102001221221003,1.0,1,1
p110200122122100333,1.0,1,1
p11020012212210033344,1.0,1,1
p1102001221221003334401,1.0,1,1
p110200122122100333440142,1.0,1,1
p11020012212210033344014245,1.0,1,1
p1102001221221003334401424555,1.0,1,1
p110200122122100333440142455553,1.0,1,1
p0011233210,1.0,2,2
p001123321023,1.0,1,1
p00112332102314,1.0,1,1
p0011233210231424,1.0,1,1
p001123321023142430,1.0,1,1
p3344,0.3333333333333333,1,3
p334421,0.5,1,2
p2211,0.6666666666666666,2,3
p221103,1.0,2,2
p22110303,1.0,1,1
p2211030300,1.0,1,1
p221103030012,1.0,1,1
p22110303001213,1.0,1,1
p2211030300121332,1.0,1,1
p221103030012133221,1.0,1,1
p22110303001213322112,1.0,1,1
p2211030300121332211255,1.0,1,1
p221103030012133221125566,1.0,1,1
p22110303001213322112556656,1.0,1,1
p2211030300121332211255665665,1.0,1,1
p221103030012133221125566566565,1.0,1,1
p22110303001213322112556656656565,1.0,1,1
p2211030300121332211255665665656544,1.0,1,1
p4435213324151522,1.0,1,1
p443553,0.45595854922279794,88,193
p44355321,0.42,63,150
p4435532123,1.0,5,5
p443553212314,1.0,2,2
p44355321231415,1.0,2,2
p4435532123141522,1.0,2,2
p334456,1.0,1,1
p0012,0.5,3,6
p001212,1.0,2,2
p00121211,1.0,1,1
p0012121120,1.0,1,1
p001212112003,1.0,1,1
p00121211200334,1.0,1,1
p0012121120033454,1.0,1,1
p001212112003345443,1.0,1,1
p566544,1.0,1,1
p56654432,1.0,1,1
p5665443234,1.0,1,1
p566544323425,1.0,1,1
p56654432342526,1.0,1,1
p5665443234252633,1.0,1,1
p443356,1.0,1,1
p6655564346654435242423,1.0,1,1
p44353354,1.0,2,2
p4435335421,1.0,2,2
p443533542125,1.0,2,2
p44353354212522,1.0,2,2
p0010,0.5,1,2
p001011,0.5,1,2
p00101123,0.5,1,2
p0010112322,0.5,1,2
p001011232212,1.0,1,1
p00101123221202,1.0,1,1
p0010112322120221,1.0,1,1
p001011232212022101,1.0,1,1
p00101123221202210104,1.0,1,1
p0010112322120221010443,1.0,1,1
p001011232212022101044335,1.0,1,1
p00101123221202210104433565,1.0,1,1
p0010112322120221010443356566,1.0,1,1
p001011232212022101044335656656,1.0,1,1
p00101123221202210104433565665655,1.0,1,1
p0010112322120221010443356566565565,1.0,1,1
p001011232212022101044335656656556564,1.0,1,1
p01010012,1.0,1,1
p0101001212,1.0,1,1
p010100121223,1.0,1,1
p01010012122343,1.0,1,1
p4443,0.3333333333333333,1,3
p444332,0.5,1,2
p44433232,0.5,1,2
p4443323221,0.5,1,2
p444332322103,0.5,1,2
p44433232210311,0.5,1,2
p665554,0.3333333333333333,1,3
p66555446,0.5,1,2
p6655544663,0.5,1,2
p665554466343,1.0,1,1
p66555446634332,1.0,1,1
p6655544663433214,1.0,1,1
p665554466343321422,1.0,1,1
p5544,1.0,3,3
p554463,1.0,3,3
p55446363,1.0,2,2
p5544636354,1.0,1,1
p554463635466,1.0,1,1
p55446363546653,1.0,1,1
p5544636354665334,1.0,1,1
p554463635466533445,1.0,1,1
p55446363546653344554,1.0,1,1
p5544636354665334455411,1.0,1,1
p554463635466533445541100,1.0,1,1
p55446363546653344554110010,1.0,1,1
p5544636354665334455411001001,1.0,1,1
p554463635466533445541100100110,1.0,1,1
p55446363546653344554110010011002,1.0,1,1
p5544636354665334455411001001100222,1.0,1,1
p00121221,1.0,1,1
p0012122103,1.0,1,1
p001212210303,1.0,1,1
p00121221030312,1.0,1,1
p0012122103031200,1.0,1,1
p001212210303120014,1.0,1,1
p00121221030312001454,1.0,1,1
p0012122103031200145454,1.0,1,1
p001212210303120014545442,1.0,1,1
p00121221030312001454544212,1.0,1,1
p0012122103031200145454421266,1.0,1,1
p001212210303120014545442126644,1.0,1,1
p00121221030312001454544212664466,1.0,1,1
p0012122103031200145454421266446655,1.0,1,1
p223113,0.4444444444444444,8,18
p22311345,1.0,2,2
p2231134543,1.0,2,2
p223113454323,1.0,1,1
p22311345432332,1.0,1,1
p2231134543233211,1.0,1,1
p223113454323321102,1.0,1,1
p22311345432332110201,1.0,1,1
p2231134543233211020151,1.0,1,1
p223113454323321102015144,1.0,1,1
p3342445653626225,1.0,1,1
p001211,1.0,1,1
p00121122,1.0,1,1
p0012112202,1.0,1,1
p001211220212,1.0,1,1
p00121122021221,1.0,1,1
p0012112202122100,1.0,1,1
p001211220212210010,1.0,1,1
p00121122021221001034,1.0,1,1
p0012112202122100103443,1.0,1,1
p001211220212210010344335,1.0,1,1
p00121122021221001034433556,1.0,1,1
p0012112202122100103443355665,1.0,1,1
p001211220212210010344335566565,1.0,1,1
p00121122021221001034433556656544,1.0,1,1
p0012112202122100103443355665654433,1.0,1,1
p223341,1.0,1,1
p223113454352,1.0,1,1
p22311345435251,1.0,1,1
p2231134543525144,1.0,1,1
p001011232210,1.0,1,1
p00101123221002,1.0,1,1
p0010112322100212,1.0,1,1
p001011232210021221,1.0,1,1
p00101123221002122104,1.0,1,1
p0010112322100212210443,1.0,1,1
p001011232210021221044335,1.0,1,1
p00101123221002122104433565,1.0,1,1
p0010112322100212210443356556,1.0,1,1
p001011232210021221044335655664,1.0,1,1
p665534,1.0,2,2
p66553446,1.0,1,1
p6655344656,1.0,1,1
p665534465665,1.0,1,1
p66553446566544,1.0,1,1
p6655344656654435,1.0,1,1
p665534465665443524,1.0,1,1
p66553446566544352424,1.0,1,1
p6655344656654435242422,1.0,1,1
p334224,0.3333333333333333,2,6
p33422456,1.0,2,2
p3342245654,1.0,2,2
p334224565463,1.0,2,2
p33422456546362,1.0,2,2
p3342245654636255,1.0,2,2
p66553445,1.0,1,1
p6655344536,1.0,1,1
p665534453633,1.0,1,1
p66553445363344,1.0,1,1
p6655344536334435,1.0,1,1
p665534453633443565,1.0,1,1
p665554466354,1.0,1,1
p66555446635443,1.0,1,1
p6655544663544355,1.0,1,1
p665554466354435562,1.0,1,1
p66555446635443556212,1.0,1,1
p6655544663544355621242,1.0,1,1
p665554466354435562124223,1.0,1,1
p001221,0.3333333333333333,1,3
p00122110,0.5,1,2
p0012211003,0.5,1,2
p001221100323,0.5,1,2
p00122110032334,0.5,1,2
p0012211003233452,1.0,1,1
p001221100323345244,1.0,1,1
p11002332,1.0,2,2
p1100233221,1.0,1,1
p110023322114,1.0,1,1
p11002332211424,1.0,1,1
p1100233221142434,1.0,1,1
p110023322114243443,1.0,1,1
p11002332211424344322,1.0,1,1
p1100233221142434432213,1.0,1,1
p110023322114243443221313,1.0,1,1
p11002332211424344322131344,1.0,1,1
p1100233221142434432213134455,1.0,1,1
p110023322114243443221313445565,1.0,1,1
p11002332211424344322131344556556,1.0,1,1
p1100233221142434432213134455655655,1.0,1,1
p110010,0.5,1,2
p11001023,0.5,1,2
p1100102320,0.5,1,2
p110010232001,0.5,1,2
p11001023200122,0.5,1,2
p1100102320012231,0.5,1,2
p110010232001223142,0.5,1,2
p11001023200122314242,0.5,1,2
p1100102320012231424244,0.5,1,2
p223145,1.0,6,6
p22314533,1.0,2,2
p2231453342,1.0,2,2
p223145334251,1.0,2,2
p22314533425151,1.0,2,2
p2231453342515144,1.0,1,1
p556643454435563663,1.0,1,1
p00112331,0.5,1,2
p0011233122,0.5,1,2
p001123312230,0.5,1,2
p00112331223033,0.5,1,2
p0011233122303321,0.5,1,2
p001123312230332112,1.0,1,1
p00112331223033211230,1.0,1,1
p0011233122303321123000,1.0,1,1
p001123312230332112300021,1.0,1,1
p00112331223033211230002155,1.0,1,1
p0011233122303321123000215566,1.0,1,1
p001123312230332112300021556656,1.0,1,1
p00112331223033211230002155665656,1.0,1,1
p0011233122303321123000215566565665,1.0,1,1
p001123312230332112300021556656566544,1.0,1,1
p1102001223,1.0,3,3
p110200122323,1.0,1,1
p11020012232331,1.0,1,1
p1102001223233122,1.0,1,1
p110200122323312210,1.0,1,1
p11020012232331221015,1.0,1,1
p1102001223233122101544,1.0,1,1
p334256,1.0,8,8
p33425644,1.0,2,2
p3342564453,1.0,2,2
p334256445362,1.0,2,2
p33425644536262,1.0,2,2
p3342564453626225,1.0,1,1
p3322,0.5,1,2
p332245,0.5,1,2
p110220,0.3333333333333333,1,3
p11022010,0.5,1,2
p1102201003,0.5,1,2
p110220100323,0.5,1,2
p11022010032334,0.5,1,2
p1102201003233452,1.0,1,1
p110220100323345244,1.0,1,1
p6655564344,0.6,3,5
p665556434465,1.0,1,1
p66555643446536,1.0,1,1
p6655564344653633,1.0,1,1
p665556434465363344,1.0,1,1
p66555643446536334456,1.0,1,1
p6655564344653633445654,1.0,1,1
p665556434465363344565411,1.0,1,1
p66555643446536334456541100,1.0,1,1
p6655564344653633445654110010,1.0,1,1
p665556434465363344565411001010,1.0,1,1
p66555643446536334456541100101001,1.0,1,1
p6655564344653633445654110010100122,1.0,1,1
p2231453342515114,1.0,1,1
p110001,1.0,2,2
p11000123,1.0,2,2
p1100012322,1.0,2,2
p110001232233,1.0,1,1
p11000123223312,1.0,1,1
p1100012322331221,1.0,1,1
p110001232233122104,1.0,1,1
p11000123223312210444,1.0,1,1
p5656,0.5,1,2
p565655,0.5,1,2
p56565566,0.5,1,2
p5656556646,1.0,1,1
p565655664644,1.0,1,1
